title,uploader,episode_day,url,frame_namefile,words
La ghigliottina - LâEreditÃ  25/01/2021',Rai,25/01/2021,https://www.youtube.com/watch?v=CzR_Zdi25Qk,25-01-2021.jpg,"LATTINE,IMPERIALE,PLASTICA,INGLESE,LATTE,57.500"
La ghigliottina - LâEreditÃ  11/01/2021',Rai,11/01/2021,https://www.youtube.com/watch?v=ZVIkf9KpN94,11-01-2021.jpg,"CASA,ANDARE,VESTITO,BUSCAGLIONE,PORCELLANA,55.Uuu"
La ghigliottina - L'EreditÃ  09/01/2021',Rai,09/01/2021,https://www.youtube.com/watch?v=Xft7xqtgntk,09-01-2021.jpg,"MOBILE,FANTE,ATTIVO,Uno, DUE,TRE,FARO,100.Uuu"
La ghigliottina - LâEreditÃ  07/01/2021',Rai,07/01/2021,https://www.youtube.com/watch?v=aSUP7lfrjwg,07-01-2021.jpg,"RETE,CASSA,GUARDARE,CAMERA,STOMACO,40.000"
La ghigliottina - LâEreditÃ  22/12/2020',Rai,22/12/2020,https://www.youtube.com/watch?v=WZKxcOxsZNw,22-12-2020.jpg,"ACCIAIO,BALLERINA,ARTIFICIALI,DECORAZIONE,MANGIARE,31.250"
La ghigliottina - LâEreditÃ  20/12/2020',Rai,20/12/2020,https://www.youtube.com/watch?v=5cnEqRQnUe0,20-12-2020.jpg,"SEMPRE,MAI,QUASI,RESTARE,MIEI,27.500"
La ghigliottina - LâEreditÃ  18/12/2020',Rai,18/12/2020,https://www.youtube.com/watch?v=zLjouWYVzCA,18-12-2020.jpg,"POLITICO,RENDERE,STAMPA,FILM,FUTURISMO,18.750"
La ghigliottina - LâEreditÃ  15/12/2020',Rai,15/12/2020,https://www.youtube.com/watch?v=uxdzexk4BuU,15-12-2020.jpg,"RAPIDO,ATTIVITA,DECRETO,UFFICIO,ETA,57.500"
La ghigliottina - LâEreditÃ  10/12/2020',Rai,10/12/2020,https://www.youtube.com/watch?v=rPTn4YGy3FI,10-12-2020.jpg,"BORGO,FRANCESE,INDUSTRIALE,DOPPIA,DETERSIVO,52.500"
La ghigliottina - LâEreditÃ  09/12/2020',Rai,09/12/2020,https://www.youtube.com/watch?v=SUehrxETAjA,09-12-2020.jpg,"GIoco,CURARE,BOTTEGA,coMuNI,ZERO,52.500"
La ghigliottina - LâEreditÃ  08/12/2020',Rai,08/12/2020,https://www.youtube.com/watch?v=c86ri9bXG8k,08-12-2020.jpg,"VIVERE,ALTA,ROSA,101,COSCIENZA,57.500"
La ghigliottina - LâEreditÃ  06/12/2020',Rai,06/12/2020,https://www.youtube.com/watch?v=gOQVFcsNRSE,06-12-2020.jpg,"AGO,MUOVERE,PUNTO,INSETTO,ORO,12.500"
La ghigliottina - LâEreditÃ  05/12/2020',Rai,05/12/2020,https://www.youtube.com/watch?v=QAqjNwZWPAE,05-12-2020.jpg,"ConTo,PUNTO,GENTE,PARIGI,UFFICIO,50.000"
La ghigliottina - LâEreditÃ  01/12/2020',Rai,01/12/2020,https://www.youtube.com/watch?v=Qrj2XbmacKI,01-12-2020.jpg,"Gioco,BORSA,FASE,OPERATORE,MACCHINA,17.500"
La ghigliottina - LâEreditÃ  30/11/2020',Rai,30/11/2020,https://www.youtube.com/watch?v=1eSpNJdpxOw,30-11-2020.jpg,"FAVORE,VENDITA,TELEFONO,VERDE,PARLARE,180.000"
La ghigliottina - LâEreditÃ  27/11/2020',Rai,27/11/2020,https://www.youtube.com/watch?v=0l910S5sNrU,27-11-2020.jpg,"FARE,PREDA,SEGNI,RAMO,VOGLIA,70.0uu"
La ghigliottina - LâEreditÃ  26/11/2020',Rai,26/11/2020,https://www.youtube.com/watch?v=FDKPGDcf2IU,26-11-2020.jpg,"LIBRO,VIVERE,MATERIA,GLORIA,INTERPRETAZIONE,22.500"
La ghigliottina - LâEreditÃ  25/11/2020',Rai,25/11/2020,https://www.youtube.com/watch?v=gnaKLy6jNQM,25-11-2020.jpg,"DUELLO,SOCCORSO,LEGGERO,MAMMA,CARRELLO,8.750"
La ghigliottina - LâEreditÃ  16/11/2020',Rai,16/11/2020,https://www.youtube.com/watch?v=vd10EDVlahs,16-11-2020.jpg,"PUNTO,FACILE,STORICO,DIVIETO,GASSMAN,90.Uuu"
La ghigliottina - LâEreditÃ  14/11/2020',Rai,14/11/2020,https://www.youtube.com/watch?v=vqfrg8AIC2E,14-11-2020.jpg,"TAGLIO,PIETANZA,PECCATO,PILOTA,ANTICA,30.000"
La ghigliottina - LâEreditÃ  11/11/2020',Rai,11/11/2020,https://www.youtube.com/watch?v=GXfqLFgRCVo,11-11-2020.jpg,"IMITAZIONE,FUGA,SEGUIRE,RAGIONE,MATERNO,40.000"
La ghigliottina - LâEreditÃ  06/11/2020',Rai,06/11/2020,https://www.youtube.com/watch?v=IHwD_80yehc,06-11-2020.jpg,"MESSA,ROMAGNOLA,CAPELLI,BELLA,SELVATICA,80.000"
La ghigliottina - LâEreditÃ  05/11/2020',Rai,05/11/2020,https://www.youtube.com/watch?v=VXu7CEdin5Y,05-11-2020.jpg,"DISCORSO,SEGUIRE,CHITARRA,MANCANZA,VITA,57.500"
La ghigliottina - LâEreditÃ  01/11/2020',Rai,01/11/2020,https://www.youtube.com/watch?v=4jkX_5pRWSk,01-11-2020.jpg,"LAVAGGIO,VoTo,MASSIMA,VOCALI,PERICOLO,57.500"
La ghigliottina - LâEreditÃ  17/10/2020',Rai,17/10/2020,https://www.youtube.com/watch?v=yAbxGagrHXs,17-10-2020.jpg,"LINGUAGGIO,VESTIRE,ARTISTICA,PICCOLA,PASSAGGIO,26.250"
La ghigliottina - LâEreditÃ  10/10/2020',Rai,10/10/2020,https://www.youtube.com/watch?v=gfawgYztpKc,10-10-2020.jpg,"PENSIERO,PIACERE,SECONDA,CONSIGLI,CONFERMA,210.Uu0"
LA GHIGLIOTTINA - L'EREDITÃ 01/02/2012',Vincenzo Guida,01/02/2012,https://www.youtube.com/watch?v=tkJv56i9OyQ,01-02-2012.jpg,"Prenuere,Ucau,Aleny,Aigulo,Oulore,23.750"
La ghigliottina - LâEreditÃ  05/10/2020',Rai,05/10/2020,https://www.youtube.com/watch?v=OPcbPsFkJxo,05-10-2020.jpg,"ALLEGRO,AGIRE,SAGGIO,LINEA,ANIMO,26.250"
La Ghigliottina - LâEreditÃ  30/09/2020',Rai,30/09/2020,https://www.youtube.com/watch?v=x5I6DeAS4do,30-09-2020.jpg,"LUNGO,BELLA,LETTERA,CENA,SCENE,50.000"
La Ghigliottina - L'EreditÃ  29/09/2020',Rai,29/09/2020,https://www.youtube.com/watch?v=HlHPWEVTG9E,29-09-2020.jpg,"BAMBINI,QUARTIERE,GIURIDICO,RITIRO,USATO,105.000"
La ghigliottina - L'EreditÃ  19/03/2020',Rai,19/03/2020,https://www.youtube.com/watch?v=uuuoYo4Nbng,19-03-2020.jpg,"FORZA,REATO,LAVORO,ANDARE,DIRETTO,26.250"
La ghigliottina - L'EreditÃ  18/03/2020',Rai,18/03/2020,https://www.youtube.com/watch?v=UKufrsqfpSA,18-03-2020.jpg,"RACCOGLIERE,INTEGRALE,SONDAGGIO,TV,FELLINI,90.U00"
La ghigliottina - L'EreditÃ  15/03/2020',Rai,15/03/2020,https://www.youtube.com/watch?v=NwDkEplAcTw,15-03-2020.jpg,"NATURALE,DOLCE,BIANCO,COPIA,LOCOMOTIVA,10.000"
La ghigliottina - L'EreditÃ  20/02/2020',Rai,20/02/2020,https://www.youtube.com/watch?v=vQ_gUhAdSS0,20-02-2020.jpg,"TERRENO,POLITICA,ARRIVARE,SEGNO,PARTI,105.Uou"
La ghigliottina - L'EreditÃ  17/02/2020',Rai,17/02/2020,https://www.youtube.com/watch?v=H3JfwfMa53Q,17-02-2020.jpg,"NATALE,FESTIVAL,SCRIVERE,MATTINA,CALLIOPE,35.000"
L'EreditÃ  - La Ghigliottina (2005/2006) con Amadeus',NiccolÃ² Masiani,Amadeus,https://www.youtube.com/watch?v=jqQGrbdCAa0,Amadeus.jpg,"LOUUA,PolIZIOIO,Satellite,QIEMALY,30.000"
La ghigliottina -  L'EreditÃ  11/02/2020',Rai,11/02/2020,https://www.youtube.com/watch?v=WF4CJ3t5QSM,11-02-2020.jpg,"ORDINE,COMPITO,REGOLARE,MEDIA,REALE,47.500"
La ghigliottina - L'EreditÃ  05/02/2020',Rai,05/02/2020,https://www.youtube.com/watch?v=HJApwb4O6uA,05-02-2020.jpg,"MOSTRARE,CARATTERE,NUMERO,TITOLO,CHIACCHIERE,50.0u0"
La ghigliottina - L'EreditÃ  28/01/2020',Rai,28/01/2020,https://www.youtube.com/watch?v=BelpgfCR88c,28-01-2020.jpg,"STRADA,PURGATORIO,GORILLA,SOLDI,GIGANTI,10.U00"
La ghigliottina - L'EreditÃ  24/01/2020',Rai,24/01/2020,https://www.youtube.com/watch?v=nw8ZNgBehD0,24-01-2020.jpg,"SCRIVERE,ROSSO,COLORI,LUCE,INCHIESTA,11.250"
La ghigliottina - L'EreditÃ  18/01/2020',Rai,18/01/2020,https://www.youtube.com/watch?v=2gurAhKqDLo,18-01-2020.jpg,"RITO,PROFONDITÃ,ESSERE,INDIA,CHIAVE,170.000"
La ghigliottina - L'EreditÃ  13/01/2020',Rai,13/01/2020,https://www.youtube.com/watch?v=jqWIVXB2yaw,13-01-2020.jpg,"VERITA,TOGLIERE,MONDO,TERRA,MARINAIO,42.500"
La ghigliottina - L'EreditÃ  31/12/2019',Rai,31/12/2019,https://www.youtube.com/watch?v=cdKF8J1hAK0,31-12-2019.jpg,"CANTO,TESTO,SPUNTA,POSTA,TOMBOLA,40.000"
La ghigliottina - L'EreditÃ  21/12/2019',Rai,21/12/2019,https://www.youtube.com/watch?v=Z26rxpsehlY,21-12-2019.jpg,"GUERRA,LODE,LAVORATORI,NAZIONALE,EUROPEO,21.250"
La ghigliottina - L'EreditÃ  13/12/2019',Rai,13/12/2019,https://www.youtube.com/watch?v=IomTJAhZQys,13-12-2019.jpg,"ERRORE,CONQUISTARE,OCCHIO,MANIFESTAZIONE,AUTO,80.000"
La ghigliottina - L'EreditÃ  11/12/2019',Rai,11/12/2019,https://www.youtube.com/watch?v=sR7h3AQs2Wo,11-12-2019.jpg,"CAMBIARE,ACCESO,TELEVISIVO,MASCHERA,SCOPERTO,42.500"
La ghigliottina - L'EreditÃ  03/12/2019',Rai,03/12/2019,https://www.youtube.com/watch?v=1bQg9NnfgeU,03-12-2019.jpg,"STRADE,NUovo,QUARTO,SANGUE,FERMO,18.750"
La ghigliottina -  L'EreditÃ  20/11/2019',Rai,20/11/2019,https://www.youtube.com/watch?v=FGlhLbFoCVY,20-11-2019.jpg,"ANDARE,MACCHINA,DANNI,FILO,MANGIA,95.000"
La ghigliottina - L'EreditÃ  17/11/2019',Rai,17/11/2019,https://www.youtube.com/watch?v=bG1wsXxIdVs,17-11-2019.jpg,"MARTELLO,STORIA,TOcco,PRESSIONE,PUNTA,10.000"
La ghigliottina - L'EreditÃ  14/11/2019',Rai,14/11/2019,https://www.youtube.com/watch?v=QtHes7C8pcE,14-11-2019.jpg,"MONDIALE,FUOCO,MOTORE,MASSIMA,ELEVARE,52.500"
La ghigliottina - L'EreditÃ  11/11/2019',Rai,11/11/2019,https://www.youtube.com/watch?v=lWj3ppyepxc,11-11-2019.jpg,"CAMBIO,CONTRO,MANCARE,ANTICO,LUPO,100.Uuo"
La ghigliottina - L'EreditÃ  10/11/2019',Rai,10/11/2019,https://www.youtube.com/watch?v=VVq41Rcz7ug,10-11-2019.jpg,"Gioco,SALVO,VIE,COPPIA,DATO,50.000"
La ghigliottina - L'EreditÃ  09/11/2019',Rai,09/11/2019,https://www.youtube.com/watch?v=ZAIbfJ9YLVc,09-11-2019.jpg,"MIGLIORE,ALA,ALTO,VISTO,MONTAGNA,85.000"
La ghigliottina -  L'EreditÃ  07/11/2019',Rai,07/11/2019,https://www.youtube.com/watch?v=R35CNkQh0K0,07-11-2019.jpg,"NIENTE,PICCOLO,ARTICOLO,PREZZO,BUONO,47.500"
La ghigliottina - L'EreditÃ  03/11/2019',Rai,03/11/2019,https://www.youtube.com/watch?v=LqhdyXGslsM,03-11-2019.jpg,"ANIMA,GENTE,CARMELO,IMMOBILE,MALE,45.0u0"
La ghigliottina - L'EreditÃ  31/10/2019',Rai,31/10/2019,https://www.youtube.com/watch?v=WKkwkYeKdro,31-10-2019.jpg,"CONTRATTO,BUON,SCENE,SUD,FOTO,42.500"
La ghigliottina - L'EreditÃ  26/10/2019',Rai,26/10/2019,https://www.youtube.com/watch?v=wKBK1HRKfy4,26-10-2019.jpg,"BIANCO,CUCINA,COPERTA,LINO,NERO,95.000"
La ghigliottina - L'EreditÃ  18/10/2019',Rai,18/10/2019,https://www.youtube.com/watch?v=nXcZcMsPdSo,18-10-2019.jpg,"POSTA,COMPAGNIA,ZIO,PRESENZA,VITA,80.000"
La ghigliottina - L'EreditÃ  17/10/2019',Rai,17/10/2019,https://www.youtube.com/watch?v=95Pf9JEuCrk,17-10-2019.jpg,"SEDERE,SPALLA,MURO,VOCE,BIANCO,23.750"
La ghigliottina - L'EreditÃ  14/10/2019',Rai,14/10/2019,https://www.youtube.com/watch?v=wqx62G2C_t4,14-10-2019.jpg,"NEVE,DIEGO,CAVALCARE,REALE,UoMo,35.Uuu"
La ghigliottina - L'EreditÃ  12/10/2019',Rai,12/10/2019,https://www.youtube.com/watch?v=V9Y4b5QsYCU,12-10-2019.jpg,"AUTORE,VISTA,PESANTE,USO,CORSO,45.000"
La ghigliottina - L'EreditÃ  11/10/2019',Rai,11/10/2019,https://www.youtube.com/watch?v=niuFNmc267c,11-10-2019.jpg,"FERMO,MUOVERE,CANI,ALTO,SPALLA,75.000"
La ghigliottina - L'EreditÃ  10/10/2019',Rai,10/10/2019,https://www.youtube.com/watch?v=tLJQN7y8Jo4,10-10-2019.jpg,"GRUPPO,PERICOLO,CALCIO,ENTRARE,FATTO,190.Uuo"
La ghigliottina - L'EreditÃ  07/10/2019',Rai,07/10/2019,https://www.youtube.com/watch?v=Gm49DN7YmiM,07-10-2019.jpg,"CAMPIONE,ENTRARE,PALAZZO,RIGORE,LEONE,55.Uuu"
La ghigliottina - L'EreditÃ   05/10/2019',Rai,05/10/2019,https://www.youtube.com/watch?v=Eh7ym30ajLk,05-10-2019.jpg,"VALLE,CAPELLI,ESSERE,RISO,ALTEZZA,47.500"
La ghigliottina - L'EreditÃ  28/09/2019',Rai,28/09/2019,https://www.youtube.com/watch?v=eSxUeMBQGH4,28-09-2019.jpg,"ANDARE,PONTE,COMUNE,FIRMA,AMORE,21.250"
La ghigliottina - L'EreditÃ  27/09/2019',Rai,27/09/2019,https://www.youtube.com/watch?v=5y1pA9SMGfs,27-09-2019.jpg,"SENZA,VITA,GRANDE,GRANDI,IMPORTANTE,90.000"
La ghigliottina - L'EreditÃ  25/09/2019',Rai,25/09/2019,https://www.youtube.com/watch?v=s4eOm6D_PxU,25-09-2019.jpg,"LEGGE,DARE,TITOLO,GIUDIZIO,USATO,27.500"
La ghigliottina - L'EreditÃ  02/06/2019',Rai,02/06/2019,https://www.youtube.com/watch?v=VaHUR5TuxPk,02-06-2019.jpg,"RICORDO,OFFERTA,CONSIGLIO,UNO,ALBUM,26.250"
La ghigliottina - L' EreditÃ  28/05/2019',Rai,28/05/2019,https://www.youtube.com/watch?v=l7Er9SerzN8,28-05-2019.jpg,"SERVIZIO,VAPORE,PESCE,STRADE,VISO,45.000"
La ghigliottina - L' EreditÃ  23/05/2019',Rai,23/05/2019,https://www.youtube.com/watch?v=I7vvCNdTWsI,23-05-2019.jpg,"CAPO,PERDERE,AEREO,STATO,LUCI,220.000"
La ghigliottina - L' EreditÃ  20/05/2019',Rai,20/05/2019,https://www.youtube.com/watch?v=lqNTGFOZufM,20-05-2019.jpg,"REGALO,COMBATTERE,SALE,FELICE,FONDO,27.500"
La ghigliottina - L' EreditÃ  19/05/2019',Rai,19/05/2019,https://www.youtube.com/watch?v=GWdu0PUqjbw,19-05-2019.jpg,"PIATTO,LUCE,CIRCOLARE,TOLEDO,MONACO,105.000"
La ghigliottina - L' EreditÃ  15/05/2019',Rai,15/05/2019,https://www.youtube.com/watch?v=r_PpaocVSAI,15-05-2019.jpg,"GATTo,CUORE,StATO,BUON,WEST,50.0u0"
La ghigliottina - L'EreditÃ  del 17/04/2019',Rai,17/04/2019,https://www.youtube.com/watch?v=WK9kGphTfJ0,17-04-2019.jpg,"ALTO,TUTTO,FACCIA,VITA,GRAN,95.000"
La ghigliottina - L'EreditÃ  del 16/04/2019',Rai,16/04/2019,https://www.youtube.com/watch?v=gas3BKx51fs,16-04-2019.jpg,"SERIE A,RICEVERE,ATTESA,FILM,SOCIALE,50.000"
La ghigliottina - L'EreditÃ  del 15/04/2019',Rai,15/04/2019,https://www.youtube.com/watch?v=YmtK81T44bA,15-04-2019.jpg,"FARE,DESTINO,MOVIMENTO,INNOCENTE,TELEFONO,90.000"
La ghigliottina - L'EreditÃ  del 11/04/2019',Rai,11/04/2019,https://www.youtube.com/watch?v=29Gd4KGEm6w,11-04-2019.jpg,"SEMPLICE,GUARDIA,MEZZO,CAPPELLO,VECCHIO,100.0uo"
La ghigliottina - L'EreditÃ  del 10/04/2019',Rai,10/04/2019,https://www.youtube.com/watch?v=HlzMy54Bndc,10-04-2019.jpg,"PIANO,FASCIA,AIUTO,CHAMPAGNE,SEGRETO,55.000"
La ghigliottina - L'EreditÃ  del 27/03/2019',Rai,27/03/2019,https://www.youtube.com/watch?v=QsQT1RNd0VQ,27-03-2019.jpg,"BRUTTO,ANDARE,FARINA,FRETTA,CASA,52.500"
